ID,City,District,ScenicSpotName,NewCategory,Address,Description,OpenTime,Phone,TravelInfo,WebsiteUrl,Class1,Class2,Class3,Keyword,ParkingInfo,Position,Level,Picture,MapUrl,DescriptionDetail,室內室外分類
341,臺北市,大安區,光華玉市,🛍️ 商圈市集類,臺北市大安區新生北路一段1號之1號,,,886-2-27213127,,,其他,,,,,"{'PositionLon': 121.5331802368164, 'PositionLat': 25.044710159301758, 'GeoHash': 'wsqqmx3b0'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/66265', 'PictureDescription1': '光華玉市'}",,玉是中國人最喜愛的一種寶石，在中國文化中佔很重要的一部分，古代中國人就常常繫玉於腰間，而君王的璽印，也是用玉製成，今天更有很多玉刻製成佛像，做成項鍊，手機掛飾等，帶在身上，有保佑的意思，成為許多人的最愛。在光華商圈周邊，長久以來有許多商家、小販在此販賣玉和古董，由於為數不少，漸漸成為玉器的商區，形成了光華玉市，是臺北市除了建國假日玉市之外，大眾化玉石的集中市場。這裡販賣的玉器，大小皆有，價格便宜，但是品質多樣，所以有意在此選購玉器，最好先培養鑑賞知識，且購買時要貨比3家，才不會吃虧，總之，多看多聽多問多學，精心的挑選，一定會找到寶貝的。,室外
342,臺北市,大安區,台北市建國假日玉市,🛍️ 商圈市集類,臺北市大安區仁愛路三段55號,,星期日: 09:00 – 18:00星期一: 休息星期二: 休息星期三: 休息星期四: 休息星期五: 休息星期六: 09:00 – 20:00,886-2-27085931,,https://www.tcma.gov.taipei/News_Content.aspx?n=FAC14AD2DE4E01A4&sms=32F7BA052C5CA548&s=0890E203237B99DC,其他,,,,,"{'PositionLon': 121.53787994384766, 'PositionLat': 25.038360595703125, 'GeoHash': 'wsqqmwj5j'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/491990', 'PictureDescription1': '台北市建國假日玉市'}",,建國假日玉市位於建國高架橋下，東南亞具有相當規模的玉石市場之一，也是臺灣玉石收藏家的朝聖地。這裡的前身為光華假日玉市，位於舊光華商場旁，1989年遷至現址後，繼續承載著豐富的文化與商業價值。市場內展售的商品種類繁多，包括具有歷史價值的中國古玉、晶瑩剔透的水晶、出自臺灣東海岸的特色臺灣玉，以及宗教文物和裝飾品。還有廣受歡迎的珍珠、瑪瑙等珠寶飾品，讓遊客無論是購物還是欣賞，都能滿足需求。建國假日玉市就像一座開放式的玉石博物館，充滿文化內涵與藝術氛圍。每件玉器和文物背後都有獨特的故事，不僅展示玉石工藝的精湛技術，還傳遞東方文化中對玉的深厚情感與象徵意義。週末來到建國假日玉市，無論是尋找一件心儀的收藏品，還是僅僅欣賞玉石的細膩之美，這裡都能帶給你一段充實而愉快的文化體驗。如果你熱愛藝術、文物或收藏，這裡是臺北旅遊不可錯過的一站！,室外
343,臺北市,大安區,台新銀行文化藝術基金會,🎨 藝文展館類,臺北市大安區仁愛路四段1號,,週一至週五  8:30~5:30,886-2-37076955,,http://www.taishinart.org.tw/index.php,藝術類,文化類,,,,"{'PositionLon': 121.54408264160156, 'PositionLat': 25.038259506225586, 'GeoHash': 'wsqqmy1dq'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/102555', 'PictureDescription1': '台新銀行文化藝術基金會'}",,一個安定又充滿創意與活力的文化社會，無疑是企業維持恆常和進步的最佳要件。有鑑於此，台新集團領航人吳東亮先生於2001年5月成立了「財團法人台新銀行文化藝術基金會」，以「提昇文化生活品質，健全藝術發展環境」為創會宗旨，矢志發揮「播種‧灌溉‧分享」的淑世精神，落實民間企業的社會責任與文化使命。本基金會自許為專業藝術文化活動的支持與贊助機構，展望二十一世紀多元而快速發展的社會趨勢，全球化與在地化的平行並進，決定以推動台灣當代藝術文化為首要目標，致力於本土藝術的觀察、評論與獎助。除了協助台灣當代藝術躍升為世界創意文化的一個發光體，也希望藉由藝術的推廣，讓國人的生活充滿更多創意的活力與感性的想像。2002年開辦的「台新藝術獎」，為基金會業務主軸，涵括了視覺、表演及跨領域藝術活動之關照，其主動提名及跨領域評選機制，均為國內首創。為兼顧此一獎項的廣度、深度與國際能見度，提名過程中專責提名觀察人的設置、觀點的互動討論與跨域對話、ARTalks專網建立公眾討論的管道，繼而邀請國際具影響力之藝文人士參與決選；打造這個國產藝術桂冠的過程中，除了不斷向大眾推介具有創新視野的優秀藝術創作，也希望藉由綿密的批評論述和相關的推廣教育活動，回應藝術本身並非以獎項為標準或終極成果，台新藝術獎是台灣多元文化的重要折射，讓優秀作品再度與社會共鳴互振，而基金會在藝術家與大眾之間，希望能稱職地擔任溝通與跨越的橋樑，以及企業回饋社會的使者。(資料來源:台新藝術基金會),室內
344,臺北市,大安區,國立臺灣大學,🏯 歷史人文類,臺北市大安區羅斯福路四段1號,,全天開放,886-2-33668900,,http://www.law.ntu.edu.tw/,文化類,自然風景類,,,,"{'PositionLon': 121.5435791015625, 'PositionLat': 25.020549774169922, 'GeoHash': 'wsqqmfc76'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/65337', 'PictureDescription1': '國立臺灣大學法律學院'}",,位於徐州路的臺大法學院，前身為日據時期臺北高等商業學校的校舍，建築風格皆為精緻的西洋古典式樣，校門構造採用臺北所產砂岩砌成，上置銅製燈具，形態古樸，門內廣場仍保有水池及花園。行政大樓則為華麗的巴洛克風格，從建築正面望去，可見典雅希臘柱式跟半圓拱造型，屋頂鋪著日本黑瓦，中西合璧的創意與巧思，具有獨特美感。室內方面，大禮堂的跨度大，講壇與座椅多為原物，殊為可貴。另平面呈四合院形態，中央留設天井，天井及校園內綠意繁茂，花草水池互相輝映，構成一幅寧靜而典雅的畫面，值得保存與珍惜。,室內
345,臺北市,大安區,大安森林公園,⛰️ 自然生態類,臺北市大安區新生南路二段1號,,全天開放,886-2-27003830,,https://parks.taipei/parks/m2/pkl_parks_m2C.php?sid=154,都會公園類,自然風景類,都會公園類,,,"{'PositionLon': 121.53489685058594, 'PositionLat': 25.032440185546875, 'GeoHash': 'wsqqmt508'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/222058', 'PictureDescription1': '大安森林公園'}",,大安森林公園位於大安區，地處市中心，面積25.9293公頃，擁有「都市之肺」的美稱。園內主出入口廣場內花壇密植草花、觀葉植物，並結合佛像雕塑區及往南之竹林區(植有葫蘆竹、綠竹、金絲竹、桂竹及四方竹)連成具特色園景。公園西北側有一座自然水池，面積達0.7公頃，水池周圍及水中小島植有金露華、紅葉鐵莧、美人蕉、軟枝黃蟬，並飾以薜荔懸攀島內石壁，池中錦鯉魚游嬉其間，常常吸引遊人駐足池邊欣賞良久。公園中央佈有一座露天音樂舞台，具自然斜波式，可容納近千民觀眾，為臺北市藝文表演的重鎮，音樂台四周栽植香花植物區，植有玉蘭、梔子花、七里香、含笑、桂花等香花植物，一臨其處，清香撲鼻，亦為園區內無障礙休閒區。公園東南邊，可看到頗具南洋風味之棕櫚，植有大王椰子、亞歷山大椰子、酒瓶椰子、孔雀椰子、美人蕉等植物，行走其間有如置身熱帶椰林一般。公園以2條主園路貫穿東西，1條主園路貫穿南北，沿途遍植喬灌木，其間並佈有花壇，以點飾園內景觀，公園以森林型態為建構主軸，入園休憩除有賞心悅目綠化植栽，並有多座涼亭、休憩亭，提供遊客休憩。以建國南路沿線植有馬纓丹，每逢花開彩色繽紛，似如彩帶牽繫，益盛公園美景。大安森林公園由於位處市中心區，每日遊人如織，尤以晨間及夕陽初照之際，吸引附近居民絡繹園內，無論運動、散步、跳舞、嬉戲自得其樂，公園內設有兒童遊戲運動場，下方建有地下停車場，分地下2層可停放小型車，能夠紓解遠來遊人停車之困。在擁擠、嚴重污染及「熱島效應」帶來高溫的臺北市，26公頃純休閒性「都市森林」型態的公園，無異是清新的「都市之肺」，可以滌塵淨化空氣、降低噪音、調節氣溫，來園休憩，有花看並可以欣賞音樂台演出，享受「森林浴」舒暢身心，漫步園內，處處美景，可將公園功能發揮盡致。,室外
346,臺北市,大安區,大院子,🏯 歷史人文類,臺北市大安區和平東路一段248巷10號,,,886-2-23697357,,,其他,,,,,"{'PositionLon': 121.53234100341797, 'PositionLat': 25.02412986755371, 'GeoHash': 'wsqqme90h'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/210102', 'PictureDescription1': '大院子'}",,101年11月1日經臺北市政府文化局審議通過，登錄為歷史建物，定名為「臺灣大學公共宿舍」，102年2月5日凌晨，突遭祝融之災。104年由力麒建設郭淑珍董事長取得台大的ROT案，歷時近三年半修復完成。由於附近住民將此建築群稱為「大院子」，故修復完成後對外開放即以『大院子』為名。公共宿舍的建築背景沿革大院子建於日治時期，根據舊有棟札所示，建築由臺灣總督府官房會計課設計發包，塜本與之助為營造商，並於昭和6年（1931）3月8日舉行「上棟式」，即上樑典禮。關於臺灣大學公共宿舍之歷史背景說法有二。其一為依據文化部文化資產資訊網之官方紀錄所示，創建初期屬日本海軍之「水交社」，即海軍軍官之「招待所」或「俱樂部」。而第二種說法則屬日治時期臺北帝國大學之單身教職員官舍。無論是「水交社」或「單身官舍」，目前皆無一手史料得以佐證其創建目的與功能，加深臺灣大學公共宿舍之神秘性與歷史深度。資料參考：大院子（日本海軍招待所）官方網站,室外
347,臺北市,大安區,天主教台北聖家堂,🏯 歷史人文類,臺北市大安區新生南路二段52號,,彌撒時間請參考網站，來訪前請先致電詢問。,886-2-23920701,,http://www.holyfamilytaipei.org/,廟宇類,,,,,"{'PositionLon': 121.53395080566406, 'PositionLat': 25.028879165649414, 'GeoHash': 'wsqqms67f'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/64024', 'PictureDescription1': '天主教台北聖家堂'}",,新生南路素有「天堂之路」的稱號，因為許多宗教的聖堂、寺廟、佛堂及禮拜所都聚集在此，從南到北計有懷恩堂、真理堂、清真寺、聖家堂、臺北教會、衛理堂等，不同宗教都在同一條新生南路上，而不同的宗教有其不同的特色，值得人們前去拜訪。聖家堂位於大安森林公園對面，鳥瞰呈十字架型，夜晚在燈光的照射下，發出淡淡的白光，有著高貴潔淨引人走向天主的氣氛。聖家堂高約63尺，無樑柱，屬於帳棚式的建築，使人無空間壓迫感，無視覺障礙的建築特色，是為了幫助人靜心靈修，舉心向上。堂內妙運用彩色玻璃及天光，使聖家堂呈現自然神聖的氛圍，好像進入神聖的聖地，可掃除人內心世俗的煩擾。於1998年從比利時運來，已有百餘年歷史的18幅聖經故事的彩繪鑲嵌玻璃，是法國著名的藝術家李維克的作品，在彩繪玻璃的下端還有解釋每段聖經小故事，值得去閱讀其中的知識及欣賞美麗的藝術作品。,室內
348,臺北市,大安區,女書店,🎨 藝文展館類,臺北市  大安區新生南路3段56巷7號2樓,,周二至周日 11:00-21:00，周一及國定假日公休,886-2-23638244,捷運：一、台電大樓站2號出口，步行7分鐘。二、捷運公館站3號出口，步行9分鐘。  公車：臺大綜合體育館站，0南、52、109、236區間車、251區間車、280、280直達車、284、311、505、530、643、668、671、675、676、907、907通勤、棕11、綠11、綠13、松江新生幹線。,http://www.fembooks.com.tw,藝術類,,,,,"{'PositionLon': 121.5336685180664, 'PositionLat': 25.020532608032227, 'GeoHash': 'wsqqmdf55'}",,{'PictureUrl1': 'https://cloud.culture.tw/h_upload_ccacloud/festival/image/A0/B0/C0/D0/E0/F1/576da6f0-2cb4-417d-810f-93959f744198.JPG'},,華文地區第一家女性主義專業書店，由一群婦女運動工作者及關心性別平等議題人士所共同催生。店內收集中文地區最完整的女性、性別議題圖書與影音產品，希望能提供一個看見女性書寫、聆聽女性聲音、交流女性經驗的自在場所。女書店經常舉辦座談、展覽等活動，1996年更成立女書出版文化，是台灣不可或缺的性別議題發聲空間。,室內
349,臺北市,大安區,富陽自然生態公園,⛰️ 自然生態類,臺北市大安區臥龍街272巷富陽自然生態公園,,全天開放,886-2-23032451,,https://parks.taipei/parks/m2/pkl_parks_m2C.php?sid=310,生態類,都會公園類,,,,"{'PositionLon': 121.55750274658203, 'PositionLat': 25.016719818115234, 'GeoHash': 'wsqqq45kz'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/325684', 'PictureDescription1': '富陽自然生態公園'}",,富陽自然生態公園位於臺北市大安區富陽街底，離捷運麟光站僅5分鐘路程，佔地3.8公頃。自日據時代即以該地做為彈藥庫，光復以後，為國軍駐守，迄至民國77年撤出，至民國89年臺北市政府將現址公告為公園用地並逐年辦理土地撥用事宜，於民國94~95年由工務局公園路燈工程管理處進行新建工程的規劃設計及闢建。公園共有8大主題區，包括：入口解說區、生態溪流復育區、人文史蹟展示區、自然演替區、賞蝶區、大赤鼯鼠觀察區、台北樹蛙觀察區、戀戀蟬聲休憩區等。其中，自然生態演替區、賞蝶區、大赤鼯鼠觀察區及台北樹蛙觀察區共擁有包括香楠、相思樹、白匏子、血桐等多種植物，數千株喬木以及包含樹蛙、蝴蝶與大赤鼯鼠等動物。而外圍的眷村住宅、保留的碉堡、涵洞、滄桑的石階，可見官兵辛苦一斧一斧開鑿的刻點，置身其間彷彿與舊世代心靈交流。由於公園受到長久軍事管制，隔絕人為干擾之故，整個山谷維持幾乎與百年多前同樣的生態景觀。園內林相豐富、蟲鳴鳥叫，保留低海拔森林及溪流等自然資源，是城市中難得的生態樂園。,室外
350,臺北市,大安區,師大龍泉商圈,🛍️ 商圈市集類,臺北市大安區師大路39巷28 樓2號,,請依各店家營業時間為主,886-930-099-833,,,小吃/特產類,,,,,"{'PositionLon': 121.52934265136719, 'PositionLat': 25.02450942993164, 'GeoHash': 'wsqqm7wfq'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/373682', 'PictureDescription1': '師大龍泉商圈'}",,因位於師範大學旁而得名，主要道路為師大路及龍泉街，因往內延伸的巷道多，狹長型道路形成徒步區，以學區為中心帶動商圈美食、平價服飾店及特色咖啡店大量聚集，以供應南北各地學生及來台學習華語之外籍人士的日常生活需求。,室外
351,臺北市,大安區,建國假日花市,🛍️ 商圈市集類,臺北市大安區建國南路一段324號,,週六週日09:00~18:00週一至週五公休(週五或週一逢連續假日也開放展售),886-2-23256995、886-2-27026493,,https://www.fafa.org.tw/?fbclid=IwAR3jPvC4_meIlvO7qwYnOFB8i_nLxlyPHlXhBrzf4M5dNp4Thho8O5M1uEg,小吃/特產類,,,,,"{'PositionLon': 121.53782653808594, 'PositionLat': 25.03519058227539, 'GeoHash': 'wsqqmtt0s'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/222362', 'PictureDescription1': '建國假日花市'}",,建國假日花市占地8000餘平方公尺，約兩百多個展售位，提供各式各樣的盆栽花卉、鮮花、苗木，茶葉、種子、肥料、園藝資材，應有盡有，還可以跟商家請教相關的花卉知識與寶貴經驗。原本高架橋下冷冰冰的停車場，到週末假日搖身一變，成為花園、草原、針葉林、闊葉林等不同面貌。各家園藝老闆帶著自己精心挑選的植物，讓假日花市就像是都市的花園，每週吸引上萬的人潮來逛花市。不論是浪漫的玫瑰、高雅的蘭花、大器的觀葉植物、小巧可愛的多肉植物、精緻的花器等你所想的到或想不到的皆可在建國花市內找到。不管是休閒、賞花、買花、品茗等，到此一遊必有收獲。此外偶有街頭畫家，在此人像素描，一筆一畫中，吸引人們的目光，也算是花市裡特殊的人文景觀。不定時舉辦的DIY親子教學活動，讓爸爸媽媽可以跟孩子們一起同樂，想上一堂植物的寶貴課程嗎？假日時不妨來這裡走走吧！,室外
352,臺北市,大安區,忠泰美術館,🎨 藝文展館類,臺北市大安區市民大道三段178號,,,886-2-87726178,,http://jam.jutfoundation.org.tw/,展覽場館類,,,,,"{'PositionLon': 121.53730773925781, 'PositionLat': 25.044300079345703, 'GeoHash': 'wsqqmxhv8'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/content/images/attractions/572759/1024x768_attractions-image-uh4os76tue6odrncipizka.jpg', 'PictureDescription1': '忠泰美術館'}",,忠泰美術館成立於2016年，是忠泰建設成立三十週年、忠泰基金會設立十週年，在台灣建築文化推廣之路的重要里程碑。忠泰美術館期許成為一座肩負企業社會責任，並回應21世紀社會需求的新形態智庫、觸媒與平台；延續忠泰建築文化藝術基金會之「A better tomorrow」信念，成為台灣首座聚焦「未來」與「城市」議題的美術館。忠泰美術館位處台北都會區，同時也是基金會第一檔明日博物館展覽之地點，經過十年在城市中游移展演，回到出發地落地生根成為「在城市與生活中心的美術館」。忠泰美術館作為一座年輕的新美術館，將會是一座探索未來、跨領域的美術館。未來的活動規劃將聚焦於三大方向：「未來議題」、「城市建築」、「當代藝術」。忠泰美術館室內空間由日本設計大師青木淳操刀，識別系統則由菊地敦己設計，是二位在台灣首座聯手合作的美術館。忠泰美術館擁有精緻穩健之品味與年輕前衛的活力，將成為台北建築與文化藝術新地標，帶動城市文化活力。 （資料來源：忠泰美術館臉書）,室內
353,臺北市,大安區,敦安公園,🌳 都會休閒類,臺北市大安區信義路四段265巷12弄敦安公園,,全天開放,886-2-23032451,,https://parks.taipei/parks/m2/pkl_parks_m2C.php?sid=248,都會公園類,,,,,"{'PositionLon': 121.55381774902344, 'PositionLat': 25.03449058532715, 'GeoHash': 'wsqqqj2u3'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/66016', 'PictureDescription1': '敦安公園'}",,敦安公園成立於民國70年，並於民國90年改造。位於大安區敦煌里，公園面積2820平方公尺。敦安公園四周均為住宅區，並有正聲兒童才藝班及幼苗幼稚園，公園早晨有氧氣功及有氧韻律體操等晨間社團，下午則是鄰近幼稚園兒童使用率較高，敦煌里辦公處除睦鄰互助聯誼活動之外，並結合社區資源不定期在公園內辦理各項活動。公園中有氣派凜然的涼亭，使敦安公園中有畫龍點睛之妙。此外，公園小徑旁的石雕也讓公園充滿了古樸的意境。溜冰場及兒童遊戲區上茂密的大樹，為在此活動的居民提供最好的遮陰效果。如此舒適美麗的活動空間，讓公園在下午時分變為熱鬧非凡的遊憩、散步場所。休憩設施：涼亭。遊樂設施：搖搖樂、滑梯、鞦韆、攀登架。運動設施：高低槓、溜冰場。(資料來源：臺北市政府民政局),室外
354,臺北市,大安區,文昌街_家具街,🛍️ 商圈市集類,臺北市大安區文昌街272 樓2號,,開放空間,886-2-27074529,,https://wf-tpe.weebly.com/?fbclid=IwAR2zWbrmGGbDDlG0Try9dzTvOqNoiOoWI6oPpffqc8PR86t94I1EMv2cLlU,其他,,,,,"{'PositionLon': 121.55647277832031, 'PositionLat': 25.03219985961914, 'GeoHash': 'wsqqqhfxp'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/181687', 'PictureDescription1': '文昌街_家具街'}",,文昌街位處信義路及臨江街傳統市場之中心，是臺北著名的家具街。早期這裡多半是木材、五金、水泥等裝潢建材行，家具行寥寥無幾，有些家具行還會在門口敲敲打打，現場釘製沙發販售。後來由於大安森林公園的違建拆除，鄰近的家具業者紛紛遷徙至此，才漸漸形成今日有百餘間家具行的特殊街景，家具街的稱號也由此產生。如今這條家具街在市政府的規劃下，有著傳統街道及現代裝潢的交錯感，呈現出獨特的人文、經濟背景，同時兼顧休閒與購物的需求。這裡的家具相當多元，無論是歐式、中式、流行、仿古，從大型家具到迷你家飾，應有盡有，想找到適合自己個性的創意家具，來這裡準沒錯。,室外
355,臺北市,大安區,旅人書房Zeelandia Travel & Books,🎨 藝文展館類,臺北市  大安區青田街12巷12-2號2樓,,週五：12:00-21:00，週六、 週日、週一：12:00-19:00，週二 - 週四：公休,886-2-23224772,捷運東門站或可搭北市公車0南、15、18、235、237、254、278、295、530、662、663、671、672、673、74、907、949、和平幹線、棕11、棕12、棕22及綠11至「溫州街口」站下車。,http://zeelandiabookshop.blogspot.tw/,藝術類,,,,,"{'PositionLon': 121.53120422363281, 'PositionLat': 25.02699851989746, 'GeoHash': 'wsqqms02f'}",,{'PictureUrl1': 'https://cloud.culture.tw/e_upload_ccacloud/festival/image/A0/B0/C0/D0/E0/F25/5e5224fa-feb2-4521-a0a4-de5b28803c98.jpg'},,旅人書房以Zeelandia為名，是師大巷弄裡的一個以旅遊為主題的二手書店。店裡有各式依照類型、區域詳細分類的旅行書籍。旅人不賣咖啡，只有幾款淡雅的臺灣好茶。這裡舉辦座談，邀請各地的旅人相聚交換故鄉的故事。就在雜貨店樓上，旅行就是生活。,室內
356,臺北市,大安區,朝代畫廊 Dynasty Gallery,🎨 藝文展館類,臺北市大安區樂利路39-1號,,週一至週六11:00~19:00，週日休館,886-2-23770838,,http://www.dynastyart.com,藝術類,,,,,"{'PositionLon': 121.55168914794922, 'PositionLat': 25.026939392089844, 'GeoHash': 'wsqqmup0r'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/103022', 'PictureDescription1': '朝代畫廊 Dynasty Gallery'}",,朝代畫廊創立於1984年，為台灣畫廊協會資深會員，負責人曾多屆擔任理事及常務理事，積極推動台灣藝術產業與改善市場環境。90年代開始代理兩岸優秀中青輩藝術家，並於2006年開始經營台灣及亞洲當代藝術，2007年與同業合組「台灣當代藝術連線」，旨在對於台灣當代藝術家的加強推廣，2009年成立'Young Art Taipei 台北國際當代藝術博覽會'，並將於2019年成立'One Art Taipei'，為共同創辦人。目前朝代畫廊營運方向分為兩方面：經營經典名家作品，例如朱德群、草間彌生、丁雄泉、村上隆...等；以及培養優秀亞洲青年當代藝術家，每年以5-7檔的展覽，積極發掘未來新秀。(資料來源:朝代畫廊),室內
357,臺北市,大安區,東區商圈,🛍️ 商圈市集類,臺北市大安區頂好市場,,約10：00~22：00 依各商家而定,886-2-87716300,,https://www.eastdistrictplus.com/?fbclid=IwAR06OUCabbw7vKFk-BFk1tyiA8wo4c3lPL6LjXTEwGhhmmMqa0zQmk_rICU,小吃/特產類,,,,,"{'PositionLon': 121.54656982421875, 'PositionLat': 25.041790008544922, 'GeoHash': 'wsqqmyewb'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/492050', 'PictureDescription1': '東區商圈'}",,東區商圈是臺北市的時尚與夜生活中心，以「五夜城」概念，提供多元的夜間活動。擁有便捷交通、豐富商店與娛樂設施，這裡融合餐廳、酒吧和精品店，無論白天還是夜晚，都展現出獨特的都市魅力。五夜城的多樣魅力• 夜食：東區的巷弄內隱藏著無數創意料理店，從傳統的台灣小吃到世界各地的國際美食，滿足你各種口味需求。• 夜遊：隨著夜色降臨，東區的商店和咖啡館依然熱鬧，讓你邊逛邊享受城市的夜景，這裡還有眾多精品酒店，無論是遊客還是當地人，都能在這裡度過一個難忘的夜晚。• 夜享：對於喜愛夜生活的人來說，東區的酒吧和夜店在週末格外熱鬧，充滿年輕人和上班族的身影，這裡的夜生活充滿了多元和活力，適合放鬆心情，享受音樂與舞蹈的節奏。• 夜時尚：東區匯聚了國際品牌和高端精品，無論是設計師品牌、限量商品，還是新興獨立品牌，都是時尚愛好者的購物天堂。• 夜讀：對於愛好文藝的人，東區也有許多充滿藝術氛圍的酒吧和咖啡館，為你的夜晚增添一份靜謐與藝術氣息。東區商圈不僅是時尚購物的熱點，也是美食和夜生活的重鎮，無論白天還是夜晚，都能在這裡找到屬於自己的樂趣與驚喜。從時尚的街頭巷尾到充滿活力的夜晚場景，這裡是臺北最具魅力的地區之一，是每個來訪者都不容錯過的熱點。,室外
358,臺北市,大安區,東區地下街,🛍️ 商圈市集類,臺北市大安區頂好市場,,週一至週日11：00~22：00,886-2-25363001,,,其他,,,,,"{'PositionLon': 121.54646301269531, 'PositionLat': 25.041690826416016, 'GeoHash': 'wsqqmyeqm'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/282395', 'PictureDescription1': '東區地下街'}",,東區地下街全長725公尺，連接捷運忠孝復興站至忠孝敦化站，出入口共有17處、廣場共有7座，交通十分便利。寬敞明亮的東區地下街融合著東區特有PARTY元素，全區分為生活百貨、流行服飾、潮流精品，美妝飾品、3C電子、美食等6大主軸業種，琳瑯滿目的商品，無論選物雜貨或設計品牌皆會讓人驚艷不已。各出入口連接周邊商圈、廣場，像是百貨公司、頂好廣場、統領商圈、龍門廣場等，提供民眾優質的購物及休憩空間。另連接東區地下街的頂好及龍門廣場，結合當地瑠公圳與商圈等獨特之人文歷史及地理環境特質，於地下街出入口設置「瀑布」及「噴泉」之裝飾藝術，融合在地人文藝術。(部分資料來源：臺北捷運公司網站),室內
359,臺北市,大安區,梁實秋故居,🏯 歷史人文類,臺北市大安區雲和街11號,,週四至週日11：30至17：00。週一至週三暨國定假日不開放。,886-2-23622165,,,文化類,,,,,"{'PositionLon': 121.52787780761719, 'PositionLat': 25.02383041381836, 'GeoHash': 'wsqqm7myk'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/64949', 'PictureDescription1': '梁實秋故居'}",,梁實秋故居建於1933年間，最早是臺北高等學校英語教授富田義介宿舍。光復後，改制為省立師範學院教職員宿舍，陸續由張儒林、梁實秋、甯杼等人入住使用。2003年臺北市政府市政會議通過「梁實秋故居」為歷史建築。國立臺灣師範大學於2005年進行梁實秋故居調查研究，並於2010年至2011年進行修復並保持故居基本風貌。現已成為深具歷史人文意涵的著名地標。 文字提供：國立臺灣師範大學,室內
360,臺北市,大安區,殷海光故居,🏯 歷史人文類,臺北市大安區溫州街18巷16弄1-1號,,週二、四、六：11:00-17:00週三、五：13:00-17:00,886-2-23645310,,http://www.yin.org.tw/,文化類,自然風景類,,,,"{'PositionLon': 121.53199005126953, 'PositionLat': 25.024179458618164, 'GeoHash': 'wsqqme8bk'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/64810', 'PictureDescription1': '殷海光故居'}",,殷海光故居位於溫州街十八巷十六弄內，西元1945年所建，此區日據時代為台大教授的宿舍群，植物濃綠青翠，充滿濃厚的文藝學術氣息。殷海光先生1949年從中國大陸遷居來台，一方面在台北帝國大學(現台灣大學)哲學系授課，另一方面為《自由中國》撰寫政論文章，秉持『寧鳴而死，不默而生』的精神，以文筆對抗言論思想禁制，勇於對抗威權、批評時政，是中國自由主義重要傳承人物，對台灣後來的民主政治發展產生很大的影響。此棟屋舍為一層樓之日式木造房屋，基地呈現一三角形，與周遭其他宿舍相連。臺北市政府於2003年5月正式指定此故居為市定古蹟，內保存了殷海光先生重要的文化資產。台灣大學近年來開放殷海光故居供學校做校外教學之用，並於2008年11月委任財團法人紀念殷海光先生學術基金會經營管理。,室內
361,臺北市,大安區,永康街區,🛍️ 商圈市集類,臺北市大安區永康街1號三樓號,,依商圈各店情況不同,886-2-23515793,,https://www.taipeiyongkang.com.tw/travel.html,其他,,,,,"{'PositionLon': 121.52987670898438, 'PositionLat': 25.03326988220215, 'GeoHash': 'wsqqmmpm7'}",非古蹟,"{'PictureUrl1': 'https://www.travel.taipei/image/185649', 'PictureDescription1': '永康街區'}",,永康街是位於臺灣臺北市大安區信義路二段上的著名美食街，大致為南北走向，介於金山南路與新生南路之間，北起信義路，南至和平東路，愛國東路口以北為單線雙向道，以南為單行道。因巷弄之間有許多著名餐館或小吃而聞名。永康街是臺北巷弄文化的發源地，對觀光客而言，也是美食薈萃的精華所在，最初以傳統飲食出名，例如鼎泰豐小籠包、秀蘭小館等，開業20幾年的回留餐廳，則是健康飲食風潮的代表，結合了茶店和素食餐廳的特色，且室內可見耀眼裝潢，並有古典音樂繚繞，頗有休閒風尚。另外還有許多文人喜愛的聚所，包括講究臺灣正統茶道的冶堂茶館，與現今康青龍一帶的咖啡廳、茶館，這些巷弄小店的店主對於生活都有一種獨特的經營模式，樂於與人們交談分享生活所醞釀的人文美學。永康街商圈是以「永康公園」為中心，涵蓋永康街、麗水街、部分的金華街，以及街口附近的信義路商店。商圈原先聚集了許多臺灣小吃與餐廳，後來亦漸漸開設了不少異國美食餐廳、許多風格獨具的咖啡館，以及一些精品小店。由於鄰近大安森林公園，再加上擁有許多著名的美食，夜晚或假日往往吸引許多人潮前來。,室外
